"community_id","movie_id"
2,"24393"
2,"24467"
2,"24487"
2,"24490"
2,"24671"
2,"24674"
2,"24689"
2,"24705"
2,"24708"
2,"24734"
2,"25435"
2,"25455"
2,"25941"
2,"25957"
2,"26132"
2,"26176"
2,"26234"
2,"26243"
2,"26270"
2,"26275"
2,"27211"
2,"27226"
2,"27257"
2,"27273"
2,"27277"
2,"27309"
2,"27386"
2,"30587"
2,"30625"
2,"30676"
2,"30881"
2,"30930"
2,"30939"
2,"31063"
2,"31118"
2,"31127"
2,"31129"
2,"31443"
2,"31450"
2,"31463"
2,"31464"
2,"31500"
2,"31507"
2,"31593"
2,"33756"
2,"33979"
2,"33980"
2,"33984"
2,"33986"
2,"33988"
2,"33989"
2,"33990"
2,"33992"
2,"33993"
2,"33995"
2,"33998"
2,"34011"
2,"34013"
2,"34017"
2,"34018"
2,"34020"
2,"34021"
2,"34023"
2,"34025"
2,"34026"
2,"34027"
2,"34029"
2,"34033"
2,"34034"
2,"34035"
2,"34045"
2,"34046"
2,"34050"
2,"34053"
2,"34054"
2,"34055"
2,"34057"
2,"34060"
2,"34063"
2,"34065"
2,"34067"
2,"34068"
2,"34071"
2,"34072"
2,"34082"
2,"34086"
2,"34087"
2,"34089"
2,"34097"
2,"34631"
2,"35231"
2,"35241"
2,"35243"
2,"35436"
2,"36511"
2,"36529"
2,"38248"
2,"38335"
2,"38341"
2,"38350"
2,"38355"
2,"38395"
2,"38397"
2,"38449"
2,"39569"
2,"40816"
2,"41257"
2,"41512"
2,"41697"
2,"41758"
2,"41766"
2,"41790"
2,"41799"
2,"41825"
2,"42247"
2,"42268"
2,"42289"
2,"42310"
2,"42389"
2,"42673"
2,"42680"
2,"42707"
2,"42846"
2,"42853"
2,"43263"
2,"43663"
2,"44246"
2,"44351"
2,"44367"
2,"44390"
2,"44446"
2,"44448"
2,"44718"
2,"44765"
2,"44781"
2,"44824"
2,"44842"
2,"44868"
2,"44874"
2,"44877"
2,"46269"
2,"46273"
2,"47474"
2,"47482"
2,"47483"
2,"47490"
2,"47493"
2,"47494"
2,"47496"
2,"47497"
2,"47500"
2,"47502"
2,"47504"
2,"47505"
2,"47506"
2,"47508"
2,"47509"
2,"47511"
2,"47515"
2,"47516"
2,"47517"
2,"47518"
2,"47519"
2,"47522"
2,"47523"
2,"47525"
2,"47527"
2,"47528"
2,"47530"
2,"47532"
2,"47533"
2,"47538"
2,"47539"
2,"47541"
2,"47546"
2,"47548"
2,"47549"
2,"47551"
2,"47552"
2,"47553"
2,"47558"
2,"47559"
2,"47561"
2,"47563"
2,"47565"
2,"47566"
2,"47567"
2,"47568"
2,"47569"
2,"47573"
2,"47574"
2,"47928"
2,"47948"
2,"47953"
2,"49634"
2,"49638"
2,"49640"
2,"49647"
2,"50615"
2,"50687"
2,"54468"
2,"54763"
2,"55875"
2,"57837"
2,"57838"
2,"57846"
2,"57889"
2,"57927"
2,"57950"
2,"58989"
2,"59505"
2,"59522"
2,"59781"
2,"59980"
2,"60210"
2,"60218"
2,"60221"
2,"60267"
2,"60297"
2,"60774"
2,"60780"
2,"60804"
2,"60967"
2,"60973"
2,"62268"
2,"62589"
2,"62801"
2,"63686"
2,"63718"
2,"63719"
2,"64270"
2,"64277"
2,"64299"
2,"64314"
2,"64411"
2,"64424"
2,"64460"
2,"64463"
2,"65115"
2,"66357"
2,"66383"
2,"66568"
2,"67017"
2,"67124"
2,"68191"
2,"68606"
2,"68890"
2,"69998"
2,"70845"
2,"70970"
2,"71379"
2,"71436"
2,"71676"
2,"72046"
2,"73185"
2,"76460"
2,"76508"
2,"76618"
2,"76632"
2,"76765"
2,"76766"
2,"76773"
2,"77609"
2,"77613"
2,"77662"
2,"77852"
2,"79246"
2,"79349"
2,"79358"
2,"79482"
2,"79493"
2,"79511"
2,"79534"
2,"79558"
2,"79585"
2,"79640"
2,"80516"
2,"80977"
2,"81002"
2,"81711"
2,"82940"
2,"83179"
2,"83201"
2,"83381"
2,"83391"
2,"85515"
2,"85518"
2,"85851"
2,"87198"
2,"87709"
2,"88570"
2,"88589"
2,"88967"
2,"89536"
2,"89626"
2,"89631"
2,"89632"
2,"89637"
2,"89638"
2,"89640"
2,"89663"
2,"89673"
2,"89678"
2,"89697"
2,"89702"
2,"89709"
2,"89711"
2,"89716"
2,"89733"
2,"89734"
2,"89744"
2,"89877"
2,"89906"
2,"90554"
2,"90603"
2,"90604"
2,"91459"
2,"91683"
2,"91771"
2,"92206"
2,"93443"
2,"93457"
2,"93590"
2,"93730"
2,"93925"
2,"93946"
2,"94083"
2,"94084"
2,"94133"
2,"94476"
2,"95120"
2,"95218"
2,"95542"
2,"95563"
2,"97264"
2,"97267"
2,"97844"
2,"97888"
2,"99514"
2,"99516"
2,"99517"
2,"99544"
2,"99569"
2,"99933"
2,"100406"
2,"100621"
2,"100639"
2,"101250"
2,"101257"
2,"101268"
2,"101276"
2,"102171"
2,"102267"
2,"103019"
2,"103031"
2,"103674"
2,"103753"
2,"105307"
2,"105312"
2,"105808"
2,"105885"
2,"105891"
2,"105894"
2,"106164"
2,"106171"
2,"106444"
2,"106515"
2,"106689"
2,"107214"
2,"107216"
2,"107502"
2,"108019"
2,"108200"
2,"108471"
2,"108631"
2,"108636"
2,"108667"
2,"108691"
2,"108992"
2,"109894"
2,"110309"
2,"110413"
2,"111595"
2,"112727"
2,"112814"
2,"114356"
2,"114366"
2,"114600"
2,"114633"
2,"115024"
2,"115494"
2,"116228"
2,"117140"
2,"117141"
2,"117198"
2,"117208"
2,"117864"
2,"117868"
2,"120443"
2,"120532"
2,"123133"
2,"124315"
2,"125482"
2,"125520"
2,"126425"
2,"126439"
2,"126518"
2,"126525"
2,"126539"
2,"126544"
2,"126547"
2,"128744"
2,"128761"
2,"129391"
2,"129433"
2,"129758"
2,"130566"
2,"131957"
2,"132577"
2,"133219"
2,"135626"
2,"135813"
2,"136853"
2,"138444"
2,"138449"
2,"138485"
2,"139125"
2,"139736"
2,"141500"
2,"142521"
2,"142790"
2,"142793"
2,"142810"
2,"142827"
2,"143020"
2,"143072"
2,"143082"
2,"143334"
2,"143337"
2,"143340"
2,"143358"
2,"144606"
2,"145345"
2,"146067"
2,"146068"
2,"146113"
2,"146421"
2,"146870"
2,"147336"
2,"147527"
2,"147550"
2,"147552"
2,"148523"
2,"149095"
2,"150161"
2,"151393"
2,"151418"
2,"151420"
2,"151661"
2,"152559"
2,"152825"
2,"152828"
2,"152849"
2,"153371"
2,"153541"
2,"153597"
2,"153598"
2,"153788"
2,"154725"
2,"154785"
2,"154874"
2,"154895"
2,"156103"
2,"156240"
2,"158365"
2,"158976"
2,"159831"
2,"160023"
2,"160219"
2,"160433"
2,"162346"
2,"162680"
2,"162690"
2,"162692"
2,"163349"
2,"163355"
2,"163357"
2,"163555"
2,"164668"
2,"164960"
2,"165920"
2,"165970"
2,"165976"
2,"166753"
2,"166779"
2,"171490"
2,"173821"
2,"174059"
2,"174242"
2,"175642"
2,"175697"
2,"177352"
2,"177780"
2,"177786"
2,"177984"
2,"182563"
2,"182603"
2,"182634"
2,"182636"
2,"185703"
2,"185989"
2,"186296"
2,"187901"
2,"195808"
2,"195818"
2,"196249"
2,"196733"
2,"197297"
2,"198057"
2,"198100"
2,"198763"
2,"199141"
2,"199208"
2,"202619"
2,"202652"
2,"202667"
2,"202669"
2,"202674"
2,"203727"
2,"204248"
2,"204382"
2,"204945"
2,"205754"
2,"206522"
2,"206955"
2,"207464"
2,"207481"
2,"207522"
2,"207531"
2,"207562"
2,"207570"
2,"208199"
2,"209385"
2,"209390"
2,"209692"
2,"210572"
2,"213595"
2,"214013"
2,"218305"
2,"219422"
2,"219448"
2,"220221"
2,"221640"
2,"226110"
2,"228758"
2,"234348"
2,"237107"
2,"237677"
2,"240099"
2,"246242"
2,"246676"
2,"248753"
2,"254654"
2,"255299"
2,"263395"
2,"263961"
2,"279923"
2,"289020"
2,"289059"
2,"289072"
2,"295446"
2,"301567"
2,"305697"
2,"308876"
2,"312573"
2,"321250"
2,"324160"
2,"347610"
2,"356941"
2,"365835"
2,"380129"
2,"400630"
2,"410014"
2,"927"
2,"1059"
2,"1474"
2,"6982"
2,"7576"
2,"9127"
2,"9186"
2,"9561"
2,"9651"
2,"9688"
2,"9689"
2,"9818"
2,"10060"
2,"10813"
2,"11519"
2,"11581"
2,"15840"
2,"16603"
2,"18742"
2,"21165"
2,"21356"
2,"22060"
2,"22158"
2,"22531"
2,"22631"
2,"24006"
2,"24092"
2,"24376"
2,"24613"
2,"24670"
2,"31578"
2,"34272"
2,"36320"
2,"37970"
2,"37972"
2,"38353"
2,"38419"
2,"40927"
2,"40944"
2,"40951"
2,"42304"
2,"42835"
2,"42856"
2,"44372"
2,"44739"
2,"44766"
2,"44773"
2,"44825"
2,"44857"
2,"46169"
2,"54439"
2,"54455"
2,"54773"
2,"58713"
2,"60208"
2,"62594"
2,"63684"
2,"64385"
2,"64407"
2,"66429"
2,"66431"
2,"67088"
2,"67137"
2,"68051"
2,"69505"
2,"70687"
2,"70894"
2,"71562"
2,"72797"
2,"75484"
2,"75485"
2,"76221"
2,"76597"
2,"77857"
2,"81710"
2,"83186"
2,"84486"
2,"87194"
2,"91347"
2,"91684"
2,"93491"
2,"93723"
2,"94881"
2,"95039"
2,"95548"
2,"95605"
2,"99539"
2,"99923"
2,"100219"
2,"102148"
2,"103004"
2,"105219"
2,"105311"
2,"105893"
2,"105904"
2,"106191"
2,"108473"
2,"108981"
2,"110614"
2,"112132"
2,"114487"
2,"114614"
2,"117877"
2,"120545"
2,"123434"
2,"124309"
2,"124310"
2,"124767"
2,"125498"
2,"126369"
2,"126438"
2,"130570"
2,"133216"
2,"134031"
2,"134125"
2,"142538"
2,"147349"
2,"147468"
2,"147471"
2,"153094"
2,"155684"
2,"158938"
2,"159584"
2,"160025"
2,"167720"
2,"203411"
2,"219791"
2,"246904"
2,"260504"
2,"263585"
2,"295709"
2,"414"
2,"1050"
2,"1241"
2,"1244"
2,"1418"
2,"1441"
2,"1467"
2,"1512"
2,"1522"
2,"2821"
2,"2832"
2,"4612"
2,"5934"
2,"5940"
2,"5943"
2,"5950"
2,"6033"
2,"6271"
2,"6443"
2,"6450"
2,"6827"
2,"6829"
2,"6988"
2,"6999"
2,"7122"
2,"7128"
2,"7129"
2,"7157"
2,"7164"
2,"7166"
2,"7176"
2,"7178"
2,"7192"
2,"7193"
2,"7212"
2,"7276"
2,"7311"
2,"7332"
2,"7343"
2,"7365"
2,"7551"
2,"7587"
2,"8731"
2,"8766"
2,"8778"
2,"8788"
2,"8828"
2,"8834"
2,"8840"
2,"8845"
2,"8870"
2,"8889"
2,"8895"
2,"8939"
2,"8961"
2,"8988"
2,"8999"
2,"9015"
2,"9037"
2,"9038"
2,"9063"
2,"9110"
2,"9528"
2,"9604"
2,"9618"
2,"9629"
2,"9654"
2,"9669"
2,"9693"
2,"9806"
2,"9813"
2,"9815"
2,"9844"
2,"9919"
2,"9921"
2,"9936"
2,"9950"
2,"9967"
2,"9975"
2,"9976"
2,"9992"
2,"10006"
2,"10016"
2,"10020"
2,"10028"
2,"10029"
2,"10041"
2,"10069"
2,"10076"
2,"10245"
2,"10250"
2,"11497"
2,"11510"
2,"11644"
2,"11651"
2,"11674"
2,"11688"
2,"11703"
2,"11747"
2,"11753"
2,"13034"
2,"13045"
2,"13050"
2,"13792"
2,"15165"
2,"15178"
2,"15226"
2,"15240"
2,"15248"
2,"15816"
2,"15861"
2,"15890"
2,"15915"
2,"16600"
2,"17161"
2,"17187"
2,"17281"
2,"17290"
2,"17436"
2,"18701"
2,"18704"
2,"18707"
2,"18719"
2,"20023"
2,"20031"
2,"20036"
2,"20045"
2,"21054"
2,"21096"
2,"21119"
2,"21417"
2,"22038"
2,"22050"
2,"22105"
2,"22111"
2,"22144"
2,"22737"
2,"22749"
2,"22750"
2,"23355"
2,"23982"
2,"23988"
2,"24005"
2,"24310"
2,"24319"
2,"24325"
2,"24349"
2,"24416"
2,"24640"
2,"24643"
2,"24721"
2,"25434"
2,"25931"
2,"25975"
2,"25992"
2,"26005"
2,"26193"
2,"26767"
2,"26783"
2,"27168"
2,"27181"
2,"27190"
2,"27238"
2,"27242"
2,"27250"
2,"27256"
2,"27270"
2,"27274"
2,"27275"
2,"27283"
2,"27312"
2,"27318"
2,"27342"
2,"27457"
2,"28081"
2,"28177"
2,"29866"
2,"30352"
2,"30427"
2,"30613"
2,"30623"
2,"30642"
2,"30664"
2,"30665"
2,"30838"
2,"30844"
2,"30970"
2,"31070"
2,"31072"
2,"31074"
2,"31120"
2,"31121"
2,"31141"
2,"31226"
2,"31236"
2,"31238"
2,"31456"
2,"31466"
2,"31539"
2,"31599"
2,"31700"
2,"32185"
2,"34117"
2,"34184"
2,"34216"
2,"34276"
2,"35457"
2,"35462"
2,"36300"
2,"37962"
2,"38338"
2,"38385"
2,"38413"
2,"38428"
2,"38465"
2,"38480"
2,"41360"
2,"41503"
2,"41688"
2,"41698"
2,"41699"
2,"41801"
2,"42277"
2,"42302"
2,"42314"
2,"42702"
2,"42705"
2,"42746"
2,"42842"
2,"42843"
2,"42859"
2,"43927"
2,"44248"
2,"44384"
2,"44449"
2,"44453"
2,"44458"
2,"44716"
2,"44732"
2,"44782"
2,"44812"
2,"44837"
2,"44851"
2,"44873"
2,"44905"
2,"48576"
2,"49637"
2,"49646"
2,"50596"
2,"50605"
2,"50652"
2,"50654"
2,"50677"
2,"50680"
2,"50993"
2,"54211"
2,"54458"
2,"54459"
2,"54465"
2,"54466"
2,"54679"
2,"54776"
2,"54781"
2,"57876"
2,"57877"
2,"57902"
2,"57908"
2,"57922"
2,"57923"
2,"57933"
2,"57945"
2,"57956"
2,"57958"
2,"57966"
2,"58687"
2,"59420"
2,"59506"
2,"59554"
2,"59557"
2,"60169"
2,"60222"
2,"60233"
2,"60620"
2,"60772"
2,"60966"
2,"61001"
2,"61003"
2,"61010"
2,"61011"
2,"62269"
2,"62270"
2,"62518"
2,"62802"
2,"62807"
2,"62811"
2,"63702"
2,"63843"
2,"63852"
2,"63890"
2,"64049"
2,"64289"
2,"64389"
2,"64412"
2,"64420"
2,"65518"
2,"66968"
2,"66975"
2,"66976"
2,"66979"
2,"67019"
2,"67033"
2,"68043"
2,"68144"
2,"68582"
2,"68586"
2,"68587"
2,"68608"
2,"68676"
2,"68687"
2,"68688"
2,"68706"
2,"68708"
2,"68747"
2,"68797"
2,"68842"
2,"68858"
2,"68884"
2,"69260"
2,"69289"
2,"70315"
2,"70400"
2,"70410"
2,"70451"
2,"70455"
2,"70462"
2,"70642"
2,"70659"
2,"70847"
2,"70848"
2,"70860"
2,"71383"
2,"71444"
2,"71560"
2,"71706"
2,"72052"
2,"72793"
2,"72828"
2,"72830"
2,"73167"
2,"73169"
2,"73178"
2,"76396"
2,"76418"
2,"76556"
2,"76575"
2,"76594"
2,"76629"
2,"76631"
2,"76639"
2,"76641"
2,"77611"
2,"77655"
2,"78016"
2,"79343"
2,"79350"
2,"79353"
2,"79641"
2,"79895"
2,"79962"
2,"80038"
2,"80411"
2,"80425"
2,"80492"
2,"80504"
2,"80520"
2,"80532"
2,"80533"
2,"80537"
2,"81008"
2,"81034"
2,"81170"
2,"81284"
2,"81317"
2,"81398"
2,"81405"
2,"81552"
2,"81651"
2,"81663"
2,"81670"
2,"81679"
2,"82936"
2,"83115"
2,"83180"
2,"83192"
2,"83203"
2,"83300"
2,"83370"
2,"84039"
2,"84043"
2,"84044"
2,"84492"
2,"85835"
2,"85836"
2,"86853"
2,"87191"
2,"87728"
2,"87733"
2,"88542"
2,"88546"
2,"88564"
2,"88596"
2,"88961"
2,"89583"
2,"89591"
2,"89651"
2,"89653"
2,"89659"
2,"89690"
2,"89706"
2,"89721"
2,"89722"
2,"89731"
2,"89735"
2,"89739"
2,"89750"
2,"89878"
2,"89910"
2,"89914"
2,"90561"
2,"90601"
2,"90602"
2,"90609"
2,"91461"
2,"91668"
2,"91669"
2,"91788"
2,"91790"
2,"91824"
2,"91829"
2,"91832"
2,"92424"
2,"92555"
2,"92963"
2,"93281"
2,"93283"
2,"93291"
2,"93499"
2,"93587"
2,"93597"
2,"93604"
2,"93725"
2,"93734"
2,"93745"
2,"93913"
2,"93941"
2,"94087"
2,"94332"
2,"94368"
2,"94375"
2,"94409"
2,"94527"
2,"94875"
2,"95217"
2,"95504"
2,"95526"
2,"95907"
2,"96274"
2,"96278"
2,"96706"
2,"97023"
2,"97649"
2,"97650"
2,"97919"
2,"99529"
2,"99545"
2,"99552"
2,"99927"
2,"99931"
2,"99934"
2,"99935"
2,"99940"
2,"100224"
2,"100226"
2,"100273"
2,"100274"
2,"100364"
2,"100370"
2,"100379"
2,"100410"
2,"100600"
2,"100724"
2,"100726"
2,"100727"
2,"100728"
2,"100736"
2,"100740"
2,"100748"
2,"100752"
2,"100757"
2,"100876"
2,"101119"
2,"101192"
2,"101236"
2,"101240"
2,"101259"
2,"101262"
2,"101278"
2,"102153"
2,"102155"
2,"102484"
2,"102708"
2,"102790"
2,"102792"
2,"102999"
2,"103018"
2,"103657"
2,"103680"
2,"103683"
2,"103687"
2,"103692"
2,"103704"
2,"103813"
2,"103886"
2,"103906"
2,"103972"
2,"105007"
2,"105343"
2,"105806"
2,"105816"
2,"105824"
2,"105828"
2,"105829"
2,"105840"
2,"105849"
2,"105870"
2,"105889"
2,"105890"
2,"105895"
2,"105896"
2,"105898"
2,"105899"
2,"105900"
2,"105905"
2,"105907"
2,"106190"
2,"106192"
2,"106195"
2,"108202"
2,"108456"
2,"108472"
2,"108569"
2,"108633"
2,"108683"
2,"108962"
2,"108982"
2,"109014"
2,"109885"
2,"109892"
2,"110313"
2,"110404"
2,"110407"
2,"110409"
2,"110411"
2,"110412"
2,"110415"
2,"110417"
2,"110418"
2,"110420"
2,"110422"
2,"110425"
2,"110426"
2,"110427"
2,"110430"
2,"110431"
2,"110432"
2,"110818"
2,"110822"
2,"110831"
2,"111216"
2,"111594"
2,"112128"
2,"112343"
2,"113462"
2,"113555"
2,"113566"
2,"113871"
2,"114584"
2,"114586"
2,"116227"
2,"117200"
2,"117577"
2,"118038"
2,"118205"
2,"120448"
2,"120526"
2,"120530"
2,"120544"
2,"120546"
2,"122627"
2,"124307"
2,"125095"
2,"125481"
2,"125512"
2,"126180"
2,"126424"
2,"126427"
2,"126430"
2,"126435"
2,"126443"
2,"126474"
2,"126475"
2,"126530"
2,"128746"
2,"129033"
2,"130520"
2,"130540"
2,"130559"
2,"130562"
2,"130581"
2,"130895"
2,"132026"
2,"133080"
2,"133806"
2,"133968"
2,"133971"
2,"133972"
2,"134030"
2,"134073"
2,"134080"
2,"135241"
2,"135248"
2,"135253"
2,"135256"
2,"136107"
2,"136154"
2,"136197"
2,"136393"
2,"136669"
2,"138312"
2,"138424"
2,"138440"
2,"138483"
2,"138492"
2,"142797"
2,"142826"
2,"143046"
2,"143064"
2,"143206"
2,"143335"
2,"146371"
2,"146406"
2,"146589"
2,"147318"
2,"147479"
2,"147489"
2,"147517"
2,"147531"
2,"148391"
2,"148731"
2,"149148"
2,"149164"
2,"149166"
2,"149840"
2,"149841"
2,"150150"
2,"150223"
2,"150596"
2,"151105"
2,"151131"
2,"151396"
2,"151398"
2,"151404"
2,"151416"
2,"151667"
2,"152116"
2,"152792"
2,"152958"
2,"153237"
2,"153629"
2,"153657"
2,"153671"
2,"153949"
2,"154828"
2,"154871"
2,"154884"
2,"154889"
2,"156062"
2,"157638"
2,"157644"
2,"157646"
2,"158587"
2,"158956"
2,"159102"
2,"159130"
2,"159590"
2,"159962"
2,"160199"
2,"160610"
2,"161308"
2,"161621"
2,"161622"
2,"161634"
2,"162388"
2,"163354"
2,"163550"
2,"163551"
2,"163887"
2,"163889"
2,"164596"
2,"165942"
2,"165947"
2,"165973"
2,"165978"
2,"166165"
2,"166166"
2,"166702"
2,"166733"
2,"167452"
2,"167455"
2,"167456"
2,"167721"
2,"167722"
2,"167723"
2,"168139"
2,"168805"
2,"168980"
2,"169496"
2,"171137"
2,"171252"
2,"171276"
2,"171279"
2,"172622"
2,"172636"
2,"172653"
2,"172969"
2,"173477"
2,"173579"
2,"174247"
2,"175605"
2,"175698"
2,"176499"
2,"177349"
2,"177717"
2,"177737"
2,"177749"
2,"177775"
2,"177785"
2,"177882"
2,"177921"
2,"177956"
2,"178537"
2,"180529"
2,"180544"
2,"182533"
2,"182602"
2,"182914"
2,"186292"
2,"188743"
2,"193329"
2,"193448"
2,"193449"
2,"193451"
2,"195831"
2,"195893"
2,"195897"
2,"195935"
2,"196533"
2,"196535"
2,"197401"
2,"197409"
2,"197922"
2,"197925"
2,"197926"
2,"198005"
2,"198013"
2,"198349"
2,"198354"
2,"198355"
2,"198356"
2,"198363"
2,"198364"
2,"198368"
2,"198371"
2,"198372"
2,"198375"
2,"198379"
2,"198384"
2,"198398"
2,"198405"
2,"198407"
2,"198412"
2,"198422"
2,"198429"
2,"198432"
2,"198433"
2,"198435"
2,"198444"
2,"198456"
2,"198459"
2,"198460"
2,"198468"
2,"198469"
2,"199140"
2,"199359"
2,"200075"
2,"200913"
2,"202235"
2,"202359"
2,"202688"
2,"203057"
2,"203167"
2,"203787"
2,"203879"
2,"204662"
2,"204792"
2,"204938"
2,"205911"
2,"206521"
2,"206978"
2,"207951"
2,"208550"
2,"209172"
2,"209705"
2,"210801"
2,"210814"
2,"211012"
2,"213001"
2,"214205"
2,"214206"
2,"214629"
2,"215308"
2,"216457"
2,"217213"
2,"217601"
2,"218138"
2,"220886"
2,"223194"
2,"224066"
2,"224746"
2,"232915"
2,"234076"
2,"234149"
2,"234332"
2,"236356"
2,"237672"
2,"239336"
2,"239885"
2,"239935"
2,"239956"
2,"241729"
2,"243658"
2,"244043"
2,"244310"
2,"246707"
2,"246807"
2,"247257"
2,"247605"
2,"249436"
2,"249467"
2,"250786"
2,"252198"
2,"253391"
2,"253392"
2,"253394"
2,"253395"
2,"253396"
2,"253399"
2,"253412"
2,"253414"
2,"253415"
2,"253416"
2,"253419"
2,"253421"
2,"253425"
2,"253427"
2,"253428"
2,"253429"
2,"253430"
2,"253434"
2,"253438"
2,"253439"
2,"253440"
2,"254137"
2,"255301"
2,"255302"
2,"255303"
2,"256686"
2,"263796"
2,"264390"
2,"268656"
2,"274862"
2,"275897"
2,"277395"
2,"279439"
2,"279441"
2,"279443"
2,"279448"
2,"279452"
2,"279453"
2,"279455"
2,"279456"
2,"279458"
2,"279461"
2,"279462"
2,"279463"
2,"279798"
2,"282056"
2,"293653"
2,"295712"
2,"305316"
2,"323612"
2,"323946"
2,"1349"
2,"1419"
2,"1437"
2,"2876"
2,"7124"
2,"7131"
2,"7138"
2,"7165"
2,"7251"
2,"7255"
2,"7287"
2,"7344"
2,"7349"
2,"7569"
2,"8479"
2,"8792"
2,"8901"
2,"9202"
2,"9427"
2,"9800"
2,"9839"
2,"10008"
2,"10239"
2,"11505"
2,"11567"
2,"11692"
2,"15142"
2,"15847"
2,"15868"
2,"15880"
2,"16936"
2,"17170"
2,"17191"
2,"17204"
2,"20032"
2,"21106"
2,"21123"
2,"21125"
2,"21129"
2,"21325"
2,"21377"
2,"22022"
2,"22024"
2,"22026"
2,"22027"
2,"22028"
2,"22029"
2,"22031"
2,"22033"
2,"22034"
2,"22035"
2,"22036"
2,"22037"
2,"22041"
2,"22042"
2,"22044"
2,"22046"
2,"22047"
2,"22052"
2,"22056"
2,"22058"
2,"22063"
2,"22067"
2,"22074"
2,"22076"
2,"22078"
2,"22079"
2,"22081"
2,"22082"
2,"22084"
2,"22085"
2,"22086"
2,"22088"
2,"22090"
2,"22093"
2,"22095"
2,"22096"
2,"22097"
2,"22100"
2,"22101"
2,"22102"
2,"22103"
2,"22106"
2,"22107"
2,"22110"
2,"22112"
2,"22113"
2,"22117"
2,"22119"
2,"22120"
2,"22122"
2,"22123"
2,"22124"
2,"22127"
2,"22136"
2,"22493"
2,"22504"
2,"22514"
2,"22519"
2,"22552"
2,"22557"
2,"23998"
2,"24007"
2,"24031"
2,"24036"
2,"24056"
2,"24076"
2,"24115"
2,"24203"
2,"24275"
2,"24366"
2,"24694"
2,"25948"
2,"25985"
2,"26226"
2,"26778"
2,"27387"
2,"28068"
2,"30384"
2,"30918"
2,"30947"
2,"30981"
2,"31125"
2,"31237"
2,"31390"
2,"31435"
2,"31524"
2,"31556"
2,"31618"
2,"32192"
2,"32789"
2,"32797"
2,"34118"
2,"35219"
2,"36310"
2,"37968"
2,"38478"
2,"39570"
2,"40921"
2,"40923"
2,"41678"
2,"41701"
2,"41726"
2,"41814"
2,"42251"
2,"42298"
2,"42692"
2,"42695"
2,"42699"
2,"43262"
2,"44719"
2,"44758"
2,"44769"
2,"44861"
2,"47951"
2,"47960"
2,"47967"
2,"49631"
2,"50611"
2,"54454"
2,"54526"
2,"58697"
2,"58723"
2,"59460"
2,"59787"
2,"60170"
2,"60303"
2,"60598"
2,"60611"
2,"60622"
2,"60632"
2,"60773"
2,"60787"
2,"63704"
2,"63708"
2,"63716"
2,"63726"
2,"63735"
2,"63739"
2,"63849"
2,"63853"
2,"64413"
2,"66371"
2,"66436"
2,"66437"
2,"66560"
2,"67012"
2,"68139"
2,"68204"
2,"68660"
2,"68705"
2,"69332"
2,"70406"
2,"70415"
2,"70889"
2,"70962"
2,"71693"
2,"72049"
2,"77651"
2,"78026"
2,"79481"
2,"80431"
2,"81158"
2,"81677"
2,"83185"
2,"83198"
2,"83393"
2,"83397"
2,"85178"
2,"87199"
2,"87721"
2,"88563"
2,"89584"
2,"92037"
2,"94871"
2,"94879"
2,"96540"
2,"98471"
2,"100275"
2,"101985"
2,"102271"
2,"102709"
2,"102713"
2,"102784"
2,"103814"
2,"105291"
2,"106438"
2,"107477"
2,"108450"
2,"108459"
2,"108463"
2,"108481"
2,"108626"
2,"108632"
2,"109901"
2,"109940"
2,"110621"
2,"111312"
2,"111315"
2,"111955"
2,"112334"
2,"113572"
2,"113715"
2,"113721"
2,"113870"
2,"113873"
2,"114488"
2,"114599"
2,"117010"
2,"117019"
2,"117027"
2,"117029"
2,"117039"
2,"117149"
2,"122994"
2,"125109"
2,"125494"
2,"125856"
2,"126437"
2,"126444"
2,"129881"
2,"130139"
2,"130558"
2,"131466"
2,"133215"
2,"133225"
2,"133260"
2,"134133"
2,"136189"
2,"138412"
2,"138493"
2,"141179"
2,"141819"
2,"142461"
2,"143070"
2,"145343"
2,"146117"
2,"147350"
2,"147515"
2,"147526"
2,"148336"
2,"151407"
2,"151450"
2,"152370"
2,"152865"
2,"152969"
2,"153135"
2,"153308"
2,"153363"
2,"153790"
2,"153947"
2,"154893"
2,"157571"
2,"160469"
2,"161644"
2,"161881"
2,"162828"
2,"163348"
2,"163353"
2,"163554"
2,"166692"
2,"167658"
2,"173909"
2,"177346"
2,"177776"
2,"182239"
2,"184325"
2,"186293"
2,"195952"
2,"196543"
2,"196736"
2,"197524"
2,"198066"
2,"200065"
2,"203078"
2,"203547"
2,"204303"
2,"204746"
2,"204943"
2,"208176"
2,"209853"
2,"210292"
2,"213729"
2,"213906"
2,"214645"
2,"218376"
2,"222760"
2,"224489"
2,"226888"
2,"226890"
2,"228364"
2,"228384"
2,"236091"
2,"239369"
2,"240187"
2,"242979"
2,"244287"
2,"246927"
2,"247154"
2,"257739"
2,"259569"
2,"265234"
2,"272129"
2,"272171"
2,"277046"
2,"297537"
2,"301526"
2,"306439"
2,"314062"
2,"328080"
2,"353383"
2,"355714"
2,"361647"
2,"365559"
2,"388523"
2,"388525"
2,"7163"
2,"7296"
2,"13028"
2,"15182"
2,"18736"
2,"18744"
2,"24691"
2,"26153"
2,"27175"
2,"27207"
2,"32166"
2,"41667"
2,"47937"
2,"47945"
2,"58546"
2,"62466"
